        Time / ps                probe_post [pw]/real
----------------------------------------------------------------------
                       0                               0
            0.0020262545                               0
            0.0040525091                               0
            0.0060787636                               0
            0.0081050182                               0
             0.010131273                               0
             0.012157527                               0
             0.014183782                               0
             0.016210036                               0
             0.018236291                               0
             0.020262545                               0
               0.0222888                               0
             0.024315054                               0
             0.026341309                               0
             0.028367564                               0
             0.030393818                               0
             0.032420073                               0
             0.034446327                               0
             0.036472582                               0
             0.038498836                               0
             0.040525091                               0
             0.042551345                               0
               0.0445776                               0
             0.046603854                               0
             0.048630109                               0
             0.050656364                               0
             0.052682618                               0
             0.054708873                               0
             0.056735127                               0
             0.058761382                               0
             0.060787636                               0
             0.062813891                               0
             0.064840145                               0
               0.0668664                               0
             0.068892654                               0
             0.070918909                               0
             0.072945163                               0
             0.074971418                               0
             0.076997673                               0
             0.079023927                               0
             0.081050182                               0
             0.083076436                               0
             0.085102691                               0
             0.087128945                               0
               0.0891552                               0
             0.091181454                               0
             0.093207709                               0
             0.095233963                               0
             0.097260218                               0
             0.099286472                               0
              0.10131273                               0
              0.10333898                               0
              0.10536524                               0
              0.10739149                               0
              0.10941775                               0
                0.111444                               0
              0.11347025                               0
              0.11549651                               0
              0.11752276                               0
              0.11954902                               0
              0.12157527                               0
              0.12360153                               0
              0.12562778                               0
              0.12765404                               0
              0.12968029                               0
              0.13170655                               0
               0.1337328                               0
              0.13575905                               0
              0.13778531                               0
              0.13981156                               0
              0.14183782                               0
              0.14386407                               0
              0.14589033                               0
              0.14791658                               0
              0.14994284                               0
              0.15196909                               0
              0.15399535                               0
               0.1560216                               0
              0.15804785                               0
              0.16007411                               0
              0.16210036                               0
              0.16412662                               0
              0.16615287                               0
              0.16817913                               0
              0.17020538                               0
              0.17223164                               0
              0.17425789                               0
              0.17628415                               0
               0.1783104                               0
              0.18033665                               0
              0.18236291                               0
              0.18438916                               0
              0.18641542                               0
              0.18844167                               0
              0.19046793                               0
              0.19249418                               0
              0.19452044                               0
              0.19654669                               0
              0.19857294                               0
               0.2005992                               0
              0.20262545                               0
              0.20465171                               0
              0.20667796                               0
              0.20870422                               0
              0.21073047                               0
              0.21275673                               0
              0.21478298                               0
              0.21680924                               0
              0.21883549                               0
              0.22086174                               0
                0.222888                               0
              0.22491425                               0
              0.22694051                               0
              0.22896676                               0
              0.23099302                               0
              0.23301927                               0
              0.23504553                               0
              0.23707178                               0
              0.23909804                               0
              0.24112429                               0
              0.24315054                               0
               0.2451768                               0
              0.24720305                               0
              0.24922931                               0
              0.25125556                               0
              0.25328182                               0
              0.25530807                               0
              0.25733433                               0
              0.25936058                               0
              0.26138684                               0
              0.26341309                               0
              0.26543934                               0
               0.2674656                               0
              0.26949185                               0
              0.27151811                               0
              0.27354436                               0
              0.27557062                               0
              0.27759687                               0
              0.27962313                               0
              0.28164938                               0
              0.28367564                               0
              0.28570189                               0
              0.28772814                               0
               0.2897544                               0
              0.29178065                               0
              0.29380691                               0
              0.29583316                               0
              0.29785942                               0
              0.29988567                               0
              0.30191193                               0
              0.30393818                               0
              0.30596444                               0
              0.30799069                               0
              0.31001694                               0
               0.3120432                               0
              0.31406945                               0
              0.31609571                               0
              0.31812196                               0
              0.32014822                               0
              0.32217447                               0
              0.32420073                               0
              0.32622698                               0
              0.32825324                               0
              0.33027949                               0
              0.33230574                               0
                0.334332                               0
              0.33635825                               0
              0.33838451                               0
              0.34041076                               0
              0.34243702                               0
              0.34446327                               0
              0.34648953                               0
              0.34851578                               0
              0.35054204                               0
              0.35256829                               0
              0.35459454                               0
               0.3566208                               0
              0.35864705                               0
              0.36067331                               0
              0.36269956                               0
              0.36472582                               0
              0.36675207                               0
              0.36877833                               0
              0.37080458                               0
              0.37283084                               0
              0.37485709                               0
              0.37688334                               0
               0.3789096                               0
              0.38093585                               0
              0.38296211                               0
              0.38498836                               0
              0.38701462                               0
              0.38904087                               0
              0.39106713                               0
              0.39309338                               0
              0.39511964                               0
              0.39714589                               0
              0.39917214                               0
               0.4011984                               0
              0.40322465                               0
              0.40525091                               0
              0.40727716                               0
              0.40930342                               0
              0.41132967                               0
              0.41335593                               0
              0.41538218                               0
              0.41740844                               0
              0.41943469                               0
              0.42146094                               0
               0.4234872                               0
              0.42551345                               0
              0.42753971                               0
              0.42956596                               0
              0.43159222                               0
              0.43361847                               0
              0.43564473                               0
