        Time / ps                probe_post [pw]/real
----------------------------------------------------------------------
                       0                               0
            0.0020104917                               0
            0.0040209833                               0
             0.006031475                               0
            0.0080419667                               0
             0.010052458                               0
              0.01206295                               0
             0.014073442                               0
             0.016083933                               0
             0.018094425                               0
             0.020104917                               0
             0.022115408                               0
               0.0241259                               0
             0.026136392                               0
             0.028146883                               0
             0.030157375                               0
             0.032167867                               0
             0.034178358                               0
              0.03618885                               0
             0.038199342                               0
             0.040209833                               0
             0.042220325                               0
             0.044230817                               0
             0.046241308                               0
               0.0482518                               0
             0.050262292                               0
             0.052272783                               0
             0.054283275                               0
             0.056293767                               0
             0.058304258                               0
              0.06031475                               0
             0.062325242                               0
             0.064335733                               0
             0.066346225                               0
             0.068356717                               0
             0.070367208                               0
               0.0723777                               0
             0.074388192                               0
             0.076398683                               0
             0.078409175                               0
             0.080419667                               0
             0.082430158                               0
              0.08444065                               0
             0.086451142                               0
             0.088461633                               0
             0.090472125                               0
             0.092482617                               0
             0.094493108                               0
               0.0965036                               0
             0.098514092                               0
              0.10052458                               0
              0.10253508                               0
              0.10454557                               0
              0.10655606                               0
              0.10856655                               0
              0.11057704                               0
              0.11258753                               0
              0.11459803                               0
              0.11660852                               0
              0.11861901                               0
               0.1206295                               0
              0.12263999                               0
              0.12465048                               0
              0.12666098                               0
              0.12867147                               0
              0.13068196                               0
              0.13269245                               0
              0.13470294                               0
              0.13671343                               0
              0.13872393                               0
              0.14073442                               0
              0.14274491                               0
               0.1447554                               0
              0.14676589                               0
              0.14877638                               0
              0.15078688                               0
              0.15279737                               0
              0.15480786                               0
              0.15681835                               0
              0.15882884                               0
              0.16083933                               0
              0.16284983                               0
              0.16486032                               0
              0.16687081                               0
               0.1688813                               0
              0.17089179                               0
              0.17290228                               0
              0.17491278                               0
              0.17692327                               0
              0.17893376                               0
              0.18094425                               0
              0.18295474                               0
              0.18496523                               0
              0.18697573                               0
              0.18898622                               0
              0.19099671                               0
               0.1930072                               0
              0.19501769                               0
              0.19702818                               0
              0.19903868                               0
              0.20104917                               0
              0.20305966                               0
              0.20507015                               0
              0.20708064                               0
              0.20909113                               0
              0.21110163                               0
              0.21311212                               0
              0.21512261                               0
               0.2171331                               0
              0.21914359                               0
              0.22115408                               0
              0.22316458                               0
              0.22517507                               0
              0.22718556                               0
              0.22919605                               0
              0.23120654                               0
              0.23321703                               0
              0.23522753                               0
              0.23723802                               0
              0.23924851                               0
                0.241259                               0
              0.24326949                               0
              0.24527998                               0
              0.24729048                               0
              0.24930097                               0
              0.25131146                               0
              0.25332195                               0
              0.25533244                               0
              0.25734293                               0
              0.25935343                               0
              0.26136392                               0
              0.26337441                               0
               0.2653849                               0
              0.26739539                               0
              0.26940588                               0
              0.27141638                               0
              0.27342687                               0
              0.27543736                               0
              0.27744785                               0
              0.27945834                               0
              0.28146883                               0
              0.28347933                               0
              0.28548982                               0
              0.28750031                               0
               0.2895108                               0
              0.29152129                               0
              0.29353178                               0
              0.29554228                               0
              0.29755277                               0
              0.29956326                               0
              0.30157375                               0
              0.30358424                               0
              0.30559473                               0
              0.30760523                               0
              0.30961572                               0
              0.31162621                               0
               0.3136367                               0
              0.31564719                               0
              0.31765768                               0
              0.31966818                               0
              0.32167867                               0
              0.32368916                               0
              0.32569965                               0
              0.32771014                               0
              0.32972063                               0
              0.33173113                               0
              0.33374162                               0
              0.33575211                               0
               0.3377626                               0
              0.33977309                               0
              0.34178358                               0
              0.34379408                               0
              0.34580457                               0
              0.34781506                               0
              0.34982555                               0
              0.35183604                               0
              0.35384653                               0
              0.35585703                               0
              0.35786752                               0
              0.35987801                               0
               0.3618885                               0
              0.36389899                               0
              0.36590948                               0
              0.36791998                               0
              0.36993047                               0
              0.37194096                               0
              0.37395145                               0
              0.37596194                               0
              0.37797243                               0
              0.37998293                               0
              0.38199342                               0
              0.38400391                               0
               0.3860144                               0
              0.38802489                               0
              0.39003538                               0
              0.39204588                               0
              0.39405637                               0
              0.39606686                               0
              0.39807735                               0
              0.40008784                               0
              0.40209833                               0
              0.40410883                               0
              0.40611932                               0
              0.40812981                               0
               0.4101403                               0
              0.41215079                               0
              0.41416128                               0
              0.41617178                               0
              0.41818227                               0
              0.42019276                               0
              0.42220325                               0
              0.42421374                               0
              0.42622423                               0
              0.42823473                               0
              0.43024522                               0
              0.43225571                               0
